StudioTestName	ParticipantName	[Gender]Value	RecordingName	RecordingDate	RecordingDuration	MediaName	RecordingTimestamp	LocalTimeStamp	StudioEvent	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	PupilLeft	PupilRight	ValidityLeft	ValidityRight	X
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	261994	03:07.5		579		Fixation	216	1561	600	15723	1626	595	1545	606	1585	600	3.61	3.21	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262011	03:07.5		579		Fixation	216	1561	600	15724									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262028	03:07.5		579		Fixation	216	1561	600	15725									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262044	03:07.5		579		Fixation	216	1561	600	15726	1577	589	1544	585	1560	587	3.5	3.23	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262061	03:07.5		579		Fixation	216	1561	600	15727									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262078	03:07.6		579		Fixation	216	1561	600	15728									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262094	03:07.6		579		Fixation	216	1561	600	15729	1620	569	1517	626	1568	597	3.64	3.16	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262111	03:07.6		579		Fixation	216	1561	600	15730	1611	576	1534	615	1572	595	3.64	3.2	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262128	03:07.6		579		Fixation	216	1561	600	15731	1573	637	1530	624	1551	630	3.51	3.19	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262144	03:07.6		579		Fixation	216	1561	600	15732	1557	647	1535	601	1546	624	3.44	3.24	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262161	03:07.6		580		Fixation	100	1472	561	15733	1578	596	1540	598	1559	597	3.52	3.21	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262178	03:07.7		580		Fixation	100	1472	561	15734	1606	556	1512	640	1559	598	3.66	3.17	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262194	03:07.7		580		Fixation	100	1472	561	15735	1419	487	1379	553	1399	520	3.7	3.24	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262211	03:07.7		580		Fixation	100	1472	561	15736	1338	426	1269	511	1303	468	3.69	3.23	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262228	03:07.7		580		Fixation	100	1472	561	15737	1338	499	1234	552	1286	525	3.68	3.18	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262244	03:07.7		580		Fixation	100	1472	561	15738									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262261	03:07.7				Unclassified	300			15739									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262278	03:07.8				Unclassified	300			15740									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262294	03:07.8				Unclassified	300			15741									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262311	03:07.8				Unclassified	300			15742									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262328	03:07.8				Unclassified	300			15743									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262344	03:07.8				Unclassified	300			15744									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262361	03:07.8				Unclassified	300			15745									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262377	03:07.9				Unclassified	300			15746									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262394	03:07.9				Unclassified	300			15747									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262411	03:07.9				Unclassified	300			15748									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262427	03:07.9				Unclassified	300			15749									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262444	03:07.9				Unclassified	300			15750									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262461	03:07.9				Unclassified	300			15751									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262477	03:08.0				Unclassified	300			15752									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262494	03:08.0				Unclassified	300			15753									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262511	03:08.0				Unclassified	300			15754									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262527	03:08.0				Unclassified	300			15755									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262544	03:08.0				Unclassified	300			15756	1347	516			1347	516	3.6		0	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262561	03:08.0		581		Fixation	133	1167	516	15757									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262577	03:08.1		581		Fixation	133	1167	516	15758									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262594	03:08.1		581		Fixation	133	1167	516	15759									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262611	03:08.1		581		Fixation	133	1167	516	15760									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262627	03:08.1		581		Fixation	133	1167	516	15761									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262644	03:08.1		581		Fixation	133	1167	516	15762	1006	547	968	591	987	569	3.79	3.32	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262661	03:08.1		581		Fixation	133	1167	516	15763	986	474	977	540	981	507	3.82	3.42	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262677	03:08.2		581		Fixation	133	1167	516	15764									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262694	03:08.2				Unclassified	100			15765									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262711	03:08.2				Unclassified	100			15766									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262727	03:08.2				Unclassified	100			15767									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262744	03:08.2				Unclassified	100			15768									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262761	03:08.2				Unclassified	100			15769									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262777	03:08.3				Unclassified	100			15770	1057	546	975	538	1016	542	3.75	3.51	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262794	03:08.3		582		Fixation	100	989	542	15771									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262811	03:08.3		582		Fixation	100	989	542	15772									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262827	03:08.3		582		Fixation	100	989	542	15773	1001	527	977	542	989	534	3.87	3.53	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262844	03:08.3		582		Fixation	100	989	542	15774	996	593	976	578	986	585	3.76	3.47	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262861	03:08.3		582		Fixation	100	989	542	15775	996	550	975	564	985	557	3.88	3.55	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262877	03:08.4		582		Fixation	100	989	542	15776									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262894	03:08.4				Unclassified	216			15777									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262910	03:08.4				Unclassified	216			15778									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262927	03:08.4				Unclassified	216			15779									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262944	03:08.4				Unclassified	216			15780									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262960	03:08.4				Unclassified	216			15781									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262977	03:08.5				Unclassified	216			15782									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	262994	03:08.5				Unclassified	216			15783									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263010	03:08.5				Unclassified	216			15784									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263027	03:08.5				Unclassified	216			15785									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263044	03:08.5				Unclassified	216			15786									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263060	03:08.5				Unclassified	216			15787									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263077	03:08.6				Unclassified	216			15788									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263094	03:08.6				Unclassified	216			15789	1005	476	978	509	991	492	3.99	3.65	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263110	03:08.6		583		Fixation	33	982	556	15790	991	607	954	634	972	620	3.83	3.54	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263127	03:08.6		583		Fixation	33	982	556	15791									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263144	03:08.6				Unclassified	316			15792									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263160	03:08.6				Unclassified	316			15793									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263177	03:08.7				Unclassified	316			15794									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263194	03:08.7				Unclassified	316			15795									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263210	03:08.7				Unclassified	316			15796									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263227	03:08.7				Unclassified	316			15797									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263244	03:08.7				Unclassified	316			15798									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263260	03:08.7				Unclassified	316			15799									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263277	03:08.8				Unclassified	316			15800									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263293	03:08.8				Unclassified	316			15801									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263310	03:08.8				Unclassified	316			15802									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263327	03:08.8				Unclassified	316			15803									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263343	03:08.8				Unclassified	316			15804									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263360	03:08.8				Unclassified	316			15805									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263377	03:08.9				Unclassified	316			15806									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263393	03:08.9				Unclassified	316			15807									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263410	03:08.9				Unclassified	316			15808									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263427	03:08.9				Unclassified	316			15809									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263443	03:08.9				Unclassified	316			15810	1270	702	1244	653	1257	677	3.91	3.7	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263460	03:08.9		584		Fixation	183	1247	695	15811	1277	671	1215	729	1246	700	3.92	3.53	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263477	03:09.0		584		Fixation	183	1247	695	15812	1275	640	1204	763	1239	701	3.95	3.55	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263493	03:09.0		584		Fixation	183	1247	695	15813	1280	673	1221	738	1250	705	3.92	3.59	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263510	03:09.0		584		Fixation	183	1247	695	15814	1278	652	1218	740	1248	696	3.91	3.57	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263527	03:09.0		584		Fixation	183	1247	695	15815	1276	684	1213	762	1244	723	3.92	3.56	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263543	03:09.0		584		Fixation	183	1247	695	15816	1272	700	1225	707	1248	703	3.92	3.64	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263560	03:09.0		584		Fixation	183	1247	695	15817	1257	671	1242	686	1249	678	3.87	3.67	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263577	03:09.1		584		Fixation	183	1247	695	15818	1266	672	1233	700	1249	686	3.86	3.7	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263593	03:09.1		584		Fixation	183	1247	695	15819	1263	673	1211	716	1237	694	3.84	3.63	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263610	03:09.1		584		Fixation	183	1247	695	15820	1225	664	1195	709	1210	686	3.92	3.62	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263627	03:09.1		584		Fixation	183	1247	695	15821	1122	589	1088	662	1105	625	3.98	3.59	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263643	03:09.1		585		Fixation	150	1048	625	15822	1053	624	1045	638	1049	631	3.82	3.61	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263660	03:09.1		585		Fixation	150	1048	625	15823	1067	605	1032	644	1049	624	3.92	3.6	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263677	03:09.2		585		Fixation	150	1048	625	15824	1057	659	1040	592	1048	625	3.78	3.66	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263693	03:09.2		585		Fixation	150	1048	625	15825									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263710	03:09.2		585		Fixation	150	1048	625	15826									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263727	03:09.2		585		Fixation	150	1048	625	15827	1051	587	1017	640	1034	613	3.89	3.61	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263743	03:09.2		585		Fixation	150	1048	625	15828	1049	617	1026	649	1037	633	3.86	3.6	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263760	03:09.2		585		Fixation	150	1048	625	15829	1055	641	1033	631	1044	636	3.86	3.59	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263776	03:09.3		585		Fixation	150	1048	625	15830									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263793	03:09.3				Unclassified	200			15831									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263810	03:09.3				Unclassified	200			15832									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263826	03:09.3				Unclassified	200			15833									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263843	03:09.3				Unclassified	200			15834									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263860	03:09.3				Unclassified	200			15835									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263876	03:09.4				Unclassified	200			15836									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263893	03:09.4				Unclassified	200			15837									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263910	03:09.4				Unclassified	200			15838									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263926	03:09.4				Unclassified	200			15839									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263943	03:09.4				Unclassified	200			15840									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263960	03:09.4				Unclassified	200			15841									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263976	03:09.5				Unclassified	200			15842	552	735	582	781	567	758	4.06	3.71	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	263993	03:09.5		586		Fixation	433	568	758	15843	566	774	571	796	568	785	4.01	3.72	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264010	03:09.5		586		Fixation	433	568	758	15844									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264026	03:09.5		586		Fixation	433	568	758	15845									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264043	03:09.5		586		Fixation	433	568	758	15846									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264059	03:09.5		586		Fixation	433	568	758	15847			581	724	581	724		3.73	4	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264076	03:09.6		586		Fixation	433	568	758	15848	525	725	594	753	559	739	4.16	3.7	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264093	03:09.6		586		Fixation	433	568	758	15849									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264110	03:09.6		586		Fixation	433	568	758	15850									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264126	03:09.6		586		Fixation	433	568	758	15851									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264143	03:09.6		586		Fixation	433	568	758	15852	572	713	576	786	574	749	4.02	3.68	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264159	03:09.6		586		Fixation	433	568	758	15853	543	736	572	780	557	758	4.1	3.71	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264176	03:09.7		586		Fixation	433	568	758	15854	516	768	561	789	538	778	4.15	3.75	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264193	03:09.7		586		Fixation	433	568	758	15855	515	680	580	679	547	679	4.2	3.8	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264209	03:09.7		586		Fixation	433	568	758	15856	528	715	574	722	551	718	4.19	3.71	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264226	03:09.7		586		Fixation	433	568	758	15857	563	797	654	750	608	773	4.04	3.74	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264243	03:09.7		586		Fixation	433	568	758	15858			570	708	570	708		3.75	4	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264259	03:09.7		586		Fixation	433	568	758	15859	504	687	582	746	543	716	4.21	3.69	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264276	03:09.8		586		Fixation	433	568	758	15860									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264293	03:09.8		586		Fixation	433	568	758	15861									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264309	03:09.8		586		Fixation	433	568	758	15862									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264326	03:09.8		586		Fixation	433	568	758	15863									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264343	03:09.8		586		Fixation	433	568	758	15864	593	777	582	765	587	771	3.77	3.55	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264359	03:09.8		586		Fixation	433	568	758	15865	586	769	588	763	587	766	3.8	3.55	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264376	03:09.9		586		Fixation	433	568	758	15866	586	803	586	758	586	780	3.67	3.59	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264393	03:09.9		586		Fixation	433	568	758	15867	592	793	581	767	586	780	3.73	3.54	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264409	03:09.9		586		Fixation	433	568	758	15868			590	769	590	769		3.56	4	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264426	03:09.9		587		Fixation	150	533	816	15869	547	884	534	839	540	861	3.72	3.63	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264443	03:09.9		587		Fixation	150	533	816	15870			516	776	516	776		3.74	4	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264459	03:09.9		587		Fixation	150	533	816	15871			552	869	552	869		3.52	4	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264476	03:10.0		587		Fixation	150	533	816	15872			533	820	533	820		3.67	4	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264493	03:10.0		587		Fixation	150	533	816	15873									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264509	03:10.0		587		Fixation	150	533	816	15874									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264526	03:10.0		587		Fixation	150	533	816	15875									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264543	03:10.0		587		Fixation	150	533	816	15876	546	861	513	765	529	813	3.73	3.85	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264559	03:10.0		587		Fixation	150	533	816	15877									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264576	03:10.1		588		Fixation	416	532	870	15878									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264593	03:10.1		588		Fixation	416	532	870	15879									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264609	03:10.1		588		Fixation	416	532	870	15880									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264626	03:10.1		588		Fixation	416	532	870	15881									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264642	03:10.1		588		Fixation	416	532	870	15882									4	4	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264659	03:10.1		588		Fixation	416	532	870	15883	556	874	525	809	540	841	3.65	3.7	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264676	03:10.2		588		Fixation	416	532	870	15884			539	872	539	872		3.47	4	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264692	03:10.2		588		Fixation	416	532	870	15885	553	879	545	850	549	864	3.68	3.52	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264709	03:10.2		588		Fixation	416	532	870	15886	561	875	544	875	552	875	3.64	3.5	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264726	03:10.2		588		Fixation	416	532	870	15887	550	892	532	862	541	877	3.6	3.49	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264742	03:10.2		588		Fixation	416	532	870	15888			538	839	538	839		3.55	4	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264759	03:10.2		588		Fixation	416	532	870	15889			541	889	541	889		3.43	4	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264776	03:10.3		588		Fixation	416	532	870	15890			520	852	520	852		3.52	4	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264792	03:10.3		588		Fixation	416	532	870	15891			518	868	518	868		3.5	4	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264809	03:10.3		588		Fixation	416	532	870	15892			497	828	497	828		3.73	4	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264826	03:10.3		588		Fixation	416	532	870	15893	525	887	541	873	533	880	3.68	3.46	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264842	03:10.3		588		Fixation	416	532	870	15894	538	884	517	845	527	864	3.63	3.58	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264859	03:10.3		588		Fixation	416	532	870	15895	538	874	528	879	533	876	3.68	3.45	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264876	03:10.4		588		Fixation	416	532	870	15896	535	899	527	851	531	875	3.63	3.53	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264892	03:10.4		588		Fixation	416	532	870	15897	531	877	520	837	525	857	3.7	3.59	0	0	
Informative A	ANCAT139	F	ANCAT139	11/16/2012	303440	The blick is crying.avi	264909	03:10.4		588		Fixation	416	532	870	15898			526	883	526	883		3.44	4	0	
